date,value
2021-01-01,0.0021887999027967453
2021-01-02,0.002199700567871332
2021-01-03,0.002167773200199008
2021-01-04,0.002189967082813382
2021-01-05,0.002255593193694949
2021-01-06,0.002186090685427189
2021-01-07,0.002157666487619281
2021-01-08,0.0021589421667158604
2021-01-09,0.002170888241380453
2021-01-10,0.0022017648443579674
2021-01-11,0.0022091008722782135
2021-01-12,0.002180029870942235
2021-01-13,0.0021891379728913307
2021-01-14,0.002168236533179879
2021-01-15,0.002151600318029523
2021-01-16,0.0022426708601415157
2021-01-17,0.0021801916882395744
2021-01-18,0.00217047450132668
2021-01-19,0.0021635775920003653
2021-01-20,0.002173524582758546
2021-01-21,0.0021519227884709835
2021-01-22,0.002224003430455923
2021-01-23,0.0021671834401786327
2021-01-24,0.0021906131878495216
2021-01-25,0.0022653453052043915
2021-01-26,0.002175072208046913
2021-01-27,0.00221346877515316
2021-01-28,0.0022550951689481735
2021-01-29,0.002174368593841791
2021-01-30,0.0033396887592971325
2021-01-31,0.0023234449326992035
2021-02-01,0.0022305112797766924
2021-02-02,0.004187539219856262
2021-02-03,1.6117085218429565
2021-02-04,0.09511872380971909
2021-02-05,0.7007700800895691
2021-02-06,1.2820974588394165
2021-02-07,0.09168399125337601
2021-02-08,0.0022233938798308372
2021-02-09,0.002160966396331787
2021-02-10,0.002218970563262701
2021-02-11,0.0022473237477242947
2021-02-12,0.00224627205170691
2021-02-13,0.0021731185261160135
2021-02-14,0.002224205993115902
2021-02-15,0.002253273967653513
2021-02-16,0.0021945396438241005
2021-02-17,0.002246654825285077
2021-02-18,0.0022843407932668924
2021-02-19,0.002188366139307618
2021-02-20,0.002180299023166299
2021-02-21,0.002155323512852192
2021-02-22,0.002203533425927162
2021-02-23,0.0022201670799404383
2021-02-24,0.0022020412143319845
2021-02-25,0.002173585584387183
2021-02-26,0.0021692586597055197
2021-02-27,0.0021799439564347267
2021-02-28,0.002267494797706604
2021-03-01,0.0022713656071573496
2021-03-02,0.002214405918493867
2021-03-03,0.0022010134998708963
2021-03-04,0.0022490122355520725
2021-03-05,0.0023667197674512863
2021-03-06,0.002228233264759183
2021-03-07,0.014020608738064766
2021-03-08,0.003081189002841711
2021-03-09,0.002257740357890725
2021-03-10,0.0022653858177363873
2021-03-11,0.002244297182187438
2021-03-12,0.0022298721596598625
2021-03-13,0.0021992139518260956
2021-03-14,0.0021794671192765236
2021-03-15,0.0021570571698248386
2021-03-16,0.0021590986289083958
2021-03-17,0.0021698151249438524
2021-03-18,0.0021665566600859165
2021-03-19,0.023100417107343674
2021-03-20,0.10539203137159348
2021-03-21,0.010293537750840187
2021-03-22,0.002212527673691511
2021-03-23,0.002187841571867466
2021-03-24,0.00217540399171412
2021-03-25,0.012814224697649479
2021-03-26,0.003011303720995784
2021-03-27,0.002231860300526023
2021-03-28,0.002191945444792509
2021-03-29,0.02302646078169346
2021-03-30,0.0039059182163327932
2021-03-31,0.0021716998890042305
2021-04-01,0.3257862627506256
2021-04-02,1.4483050107955933
2021-04-03,2.004781484603882
2021-04-04,27.73719596862793
2021-04-05,20.183446884155273
2021-04-06,11.609465599060059
2021-04-07,50.362098693847656
2021-04-08,24.562122344970703
2021-04-09,40.22266387939453
2021-04-10,28.384122848510742
2021-04-11,11.007896423339844
2021-04-12,5.1748762130737305
2021-04-13,1.671878695487976
2021-04-14,0.6350430846214294
2021-04-15,0.3209588825702667
2021-04-16,0.1754673421382904
2021-04-17,0.06562218815088272
2021-04-18,0.030080122873187065
2021-04-19,0.004421858116984367
2021-04-20,0.005234955344349146
2021-04-21,0.006895061582326889
2021-04-22,0.005530066788196564
2021-04-23,0.004377162083983421
2021-04-24,0.008465182036161423
2021-04-25,0.009515647776424885
2021-04-26,0.1341952532529831
2021-04-27,1.044169306755066
2021-04-28,0.07018085569143295
2021-04-29,0.02207849733531475
2021-04-30,0.04365622624754906
2021-05-01,0.006005955394357443
2021-05-02,0.0032612388022243977
2021-05-03,0.08846255391836166
2021-05-04,0.006944495718926191
2021-05-05,0.003213745541870594
2021-05-06,0.0032523097470402718
2021-05-07,0.0032282930333167315
2021-05-08,0.003195245750248432
2021-05-09,0.0729195773601532
2021-05-10,0.012778916396200657
2021-05-11,0.0037081153132021427
2021-05-12,0.0034272843040525913
2021-05-13,0.0033486615866422653
2021-05-14,0.0034147496335208416
2021-05-15,0.01058398187160492
2021-05-16,0.023524940013885498
2021-05-17,0.010506189428269863
2021-05-18,0.07436069846153259
2021-05-19,0.010665646754205227
2021-05-20,0.003563562873750925
2021-05-21,0.003366622840985656
2021-05-22,0.003368651494383812
2021-05-23,0.003366454504430294
2021-05-24,0.0034583164379000664
2021-05-25,0.003404072718694806
2021-05-26,0.3274916708469391
2021-05-27,0.023695580661296844
2021-05-28,0.0033754734322428703
2021-05-29,0.003347990568727255
2021-05-30,0.04799000918865204
2021-05-31,0.05170546844601631
2021-06-01,0.00650350796058774
2021-06-02,0.0033303729724138975
2021-06-03,0.041044872254133224
2021-06-04,0.060181647539138794
2021-06-05,0.005232146009802818
2021-06-06,0.003265122417360544
2021-06-07,0.003263936610892415
2021-06-08,0.03679349273443222
2021-06-09,0.005524509120732546
2021-06-10,0.0032321412581950426
2021-06-11,0.003210087539628148
2021-06-12,0.0031840030569583178
2021-06-13,0.0032503227703273296
2021-06-14,0.003153723431751132
2021-06-15,0.0032091678585857153
2021-06-16,0.0031741573475301266
2021-06-17,0.020580627024173737
2021-06-18,0.017180955037474632
2021-06-19,0.025695189833641052
2021-06-20,0.015654798597097397
2021-06-21,0.0034756758250296116
