date,area_km2,volume_mcm,evaporation_mm,precipitation_mm,delta_volume_mcm,precipitation_volume_mcm,evaporation_volume_mcm,residual_mcm
2023-03-07,24.55612054175216,59.52440492229809,0.03852198,0.0,-1.2049487605294473,0.0,0.0009459503843869659,-1.2040028101450604
2023-03-08,24.376978010907557,58.31945616176864,0.2867131,0.0,-1.2049487605294473,0.0,0.00698919893413914,-1.1979595615953083
2023-03-09,24.19783548006295,57.11450740123922,0.33459672,0.0,-1.204948760529419,0.0,0.008096516382728689,-1.1968522441466902
2023-03-10,24.018692949218345,55.909558640709776,0.19876201,0.0,-1.2049487605294473,0.0,0.004774003688159466,-1.200174756841288
2023-03-11,23.839550418373737,54.70460988018036,0.20370512,0.0,-1.204948760529419,0.0,0.0048562384787208725,-1.200092522050698
2023-03-12,23.660407887529132,53.49966111965091,0.10736782,0.0,-1.2049487605294473,0.0,0.002540366415194808,-1.2024083941142525
2023-03-13,23.481265356684524,52.29471235912149,0.21809061,0.0,-1.204948760529419,0.0,0.0051210434852111955,-1.1998277170442078
2023-03-14,23.302122825839916,51.08976359859204,0.071438335,0.0,-1.2049487605294473,0.0,0.0016646648566434987,-1.203284095672804
2023-03-15,23.122980294995312,49.884814838062624,0.37448835,0.0,-1.204948760529419,0.0,0.008659286737755307,-1.1962894737916636
2023-03-16,22.943837764150704,48.67986607753318,0.4147,0.0,-1.2049487605294473,0.0,0.009514809520793298,-1.195433951008654
2023-03-17,22.7646952333061,47.47491731700373,0.3138171,0.0,-1.2049487605294473,0.0,0.007143950640499944,-1.1978048098889473
2023-03-18,22.58555270246149,46.26996855647431,0.43069816,0.0,-1.204948760529419,0.0,0.009727555991533193,-1.1952212045378856
2023-03-19,22.406410171616884,45.06501979594486,0.3104161,0.0,-1.2049487605294473,0.0,0.006955310460473643,-1.1979934500689737
2023-03-20,22.22726764077228,43.860071035415444,0.2344308,0.0,-1.204948760529419,0.0,0.005210756134840357,-1.1997380043945785
2023-03-21,22.04812510992767,42.655122274886,0.4157157,0.0,-1.2049487605294473,0.0,0.00916575176376116,-1.1957830087656862
2023-03-22,21.868982579083067,41.45017351435658,0.42264637,0.0,-1.204948760529419,0.0,0.009242846102642697,-1.1957059144267763
2023-03-23,21.68984004823846,40.24522475382713,0.3720019,0.0,-1.2049487605294473,0.0,0.008068661708640798,-1.1968800988208066
2023-03-24,21.510697517393854,39.04027599329771,0.49607706,0.0,-1.204948760529419,0.0,0.010670963582978043,-1.1942777969464409
2023-03-25,21.331554986549246,37.835327232768265,0.7676303,0.0,-1.2049487605294473,0.0,0.01637474795379129,-1.188574012575656
2023-03-26,21.15241245570464,36.63037847223882,0.7782844,0.0,-1.2049487605294473,0.0,0.01646259263664061,-1.1884861678928067
2023-03-27,20.973269924860034,35.4254297117094,1.0359486,0.0,-1.204948760529419,0.0,0.02172722961608086,-1.183221530913338
2023-03-28,20.794127394015426,34.22048095117995,1.4927883,0.0,-1.2049487605294473,0.0,0.031041230082495715,-1.1739075304469515
2023-03-29,20.61498486317082,33.01553219065053,0.8473622,0.0,-1.204948760529419,0.0,0.017468358926623125,-1.1874804016027958
2023-03-30,20.435842332326214,31.810583430121085,1.4627002,0.0,-1.2049487605294473,0.0,0.02989151066666202,-1.1750572498627854
2023-03-31,20.25669980148161,30.605634669591666,1.5512034,0.0,-1.204948760529419,0.0,0.0314222616048376,-1.1735264989245813
2023-04-01,20.077557270637,29.40068590906222,1.6339154,0.0,-1.2049487605294473,0.0,0.03280503001887576,-1.1721437305105715
2023-04-02,19.898414739792393,28.1957371485328,1.5976019,0.0,-1.204948760529419,0.0,0.031789745195280335,-1.1731590153341385
2023-04-03,19.719272208947785,26.990788388003352,1.8189222,0.0,-1.2049487605294473,0.0,0.035867821988698166,-1.1690809385407492
2023-04-04,19.540129678103185,25.785839627473905,1.8318278,0.0,-1.2049487605294473,0.0,0.03579415275995446,-1.1691546077694928
