date,area_km2,volume_mcm,evaporation_mm,precipitation_mm,delta_volume_mcm,precipitation_volume_mcm,evaporation_volume_mcm,residual_mcm,predicted
2025-08-12,41.369913366435085,172.9542744308381,,,-1.0009480471403833,0.47213284711805453,1.5445371045131553,0.07145621025471738,True
2025-08-13,41.369794731083864,171.881870173443,,,-1.0724042573951067,1.0999263792346041,1.5769347868055725,-0.5953958498241383,True
2025-08-14,41.369741961748446,171.40486176587203,,,-0.4770084075709633,1.3089404920833496,1.5492854682192208,-0.23666343143509216,True
2025-08-15,41.369709046390135,171.16451678973615,,,-0.2403449761358729,0.818171203354415,1.5568777660473665,0.4983615865570785,True
2025-08-16,41.369600089606635,170.4258102270432,,,-0.7387065626929541,1.5571605528532717,1.5211912326151293,-0.7746758829310965,True
2025-08-17,41.36960539496283,170.46177954728134,,,0.035969320238137925,0.44446958392774866,1.5552897887210222,1.1467895250314115,True
2025-08-18,41.36944155264347,169.35095934248807,,,-1.1108202047932707,0.5746252963422818,1.5088276645930054,-0.17661783654254704,True
2025-08-19,41.36931036929539,168.41675697423733,,,-0.9342023682507374,0.42623778668419077,1.5702049863575784,0.20976483142265034,True
2025-08-20,41.369226001266206,167.27278977456396,,,-1.1439671996733694,2.408386895512547,1.4233007022550823,-2.129053392930834,True
2025-08-21,41.36929865175892,168.2578759678214,,,0.9850861932574446,0.5145948644085672,1.5393998036091248,2.0098911324580024,True
2025-08-22,41.36922307199313,167.23307102862086,,,-1.0248049392005498,0.8856306200351262,1.4409697968419757,-0.4694657623937004,True
2025-08-23,41.36918211551126,166.677731851814,,,-0.5553391768068536,2.076670016572389,1.5091546032875207,-1.1228545900917217,True
2025-08-24,41.36922396999534,167.24524726509887,,,0.5675154132848661,1.050458088363446,1.4582753561626418,0.9753326810840619,True
2025-08-25,41.36919389331206,166.8374299972997,,,-0.4078172677991745,0.7719353507715243,1.6012052749735726,0.42145265640287377,True
2025-08-26,41.36913273433024,166.00816007309763,,,-0.829269924202066,0.3028418156211972,1.4761725763639046,0.34406083654064146,True
2025-08-27,41.36910828877186,164.83482931235494,,,-1.1733307607426866,0.438729334925557,1.3516854513048022,-0.2603746443634414,True
2025-08-28,41.36910828877186,163.9218731959757,,,-0.9129561163792346,0.9749502567463524,1.5030135219382574,-0.3848928511873295,True
2025-08-29,41.36910828877186,163.3938099307838,,,-0.5280632651919177,1.262953676992867,1.453071855557235,-0.33794508662754974,True
2025-08-30,41.36910828877186,163.20369175221944,,,-0.19011817856434732,2.1839913756673583,1.3906531131031377,-0.983456441128568,True
2025-08-31,41.36910828877186,163.99703001478366,,,0.7933382625642196,1.2398866865344398,1.3301508544323066,0.8836024304620864,True
2025-09-01,41.36910828877186,163.9067658468858,,,-0.09026416789785685,0.9874924352702243,1.3212689243922362,0.243512321224155,True
2025-09-02,41.36910828877186,163.5729893577638,,,-0.3337764891220161,1.0364142249047419,1.3350138343168862,-0.03517687970987171,True
2025-09-03,41.36910828877186,163.27438974835164,,,-0.29859960941215036,0.5668661490374596,1.3606985067010946,0.49523274825148467,True
2025-09-04,41.3690947731358,162.480557390688,,,-0.7938323576636321,0.4215184747914955,1.2750243977647422,0.05967356530961454,True
2025-09-05,41.3690633008081,161.62705146771475,,,-0.8535059229732553,0.7857298780828087,1.363348816739691,-0.27588698431637293,True
2025-09-06,41.36904200158564,161.04943252905787,,,-0.5776189386568831,0.5280368162016766,1.3051216417615688,0.19946588690300904,True
2025-09-07,41.369013347222946,160.27234770349799,,,-0.7770848255598821,0.9110337919125077,1.3330220803939004,-0.35509653707848954,True
2025-09-08,41.36900394411611,159.85035941501658,,,-0.42198828848140124,0.6705739889578399,1.1985526611326471,0.10599038369340597,True
2025-09-09,41.36900394411611,159.32238074284177,,,-0.527978672174811,3.4978964028887707,1.266526393091453,-2.7593486819721282,True
2025-09-10,41.36906059790463,161.5537507526391,,,2.231370009797331,1.9362865073922357,1.368475013787251,1.6635585161923463,True
2025-09-11,41.36908153548563,162.12156224624408,,,0.5678114936049781,1.5096162116574157,1.2370860497124712,0.29528133166003356,True
2025-09-12,41.36909158481081,162.394092408189,,,0.2725301619449283,0.64337341163643,1.232275494362739,0.8614322446712372,True
2025-09-13,41.369069869531714,161.8051903254627,,,-0.5889020827263209,0.3205053278903448,1.1873080055684786,0.27790059495181285,True
2025-09-14,41.36903790689714,160.93838764778457,,,-0.8668026776781232,0.2552554463666791,1.132354917550786,0.01029679350598367,True
2025-09-15,41.36900556457679,160.06128817660044,,,-0.877099471184124,0.28377886766282123,1.1095238301835022,-0.051354508663443044,True
2025-09-16,41.36900394411611,159.23554321407977,,,-0.8257449625206732,0.25850018346281595,1.1852319162263416,0.10098677024285241,True
2025-09-17,41.36900394411611,158.30881148131624,,,-0.9267317327635283,0.30321240242926056,1.1585904244739529,-0.071353710718836,True
2025-09-18,41.36900394411611,157.45343345927157,,,-0.8553780220446754,0.3676361218943153,1.1332087633195815,-0.08980538061940924,True
2025-09-19,41.36900394411611,156.6878608178463,,,-0.7655726414252513,0.3226873941064479,1.085413568230516,-0.0028464673011832087,True
2025-09-20,41.36900394411611,155.92513464372226,,,-0.7627261741240545,0.3006935539941994,1.0596545197011447,-0.003765208417109145,True
2025-09-21,41.36900394411611,155.1661736780153,,,-0.7589609657069616,0.24256821077608895,0.9876619748947137,-0.013867201588336764,True
2025-09-22,41.36900394411611,154.42107991389668,,,-0.7450937641186215,0.34660358752756637,0.9552550522278499,-0.13644229941833796,True
2025-09-23,41.36898382400717,153.8124284491964,,,-0.608651464700273,0.37345739958312746,0.9888396756520028,0.00673081136860243,True
2025-09-24,41.36896113103758,153.19704617312752,,,-0.6153822760688854,0.2548140532540995,0.9924220440786944,0.12222571475570954,True
2025-09-25,41.36893393084616,152.45943818230293,,,-0.7376079908245856,0.3091306902047718,1.0030639009637947,-0.04367478006556258,True
2025-09-26,41.36890834121535,151.76550497154392,,,-0.6939332107590133,0.7196284630926733,1.0749731461989338,-0.3385885276527527,True
2025-09-27,41.36889959946035,151.41016028843765,,,-0.3553446831062672,1.731543791939367,1.047523303016115,-1.039365172029519,True
2025-09-28,41.36892046153528,152.09418077736092,,,0.6840204889232666,1.4036653237071812,0.9481956468695717,0.22855081208565708,True
2025-09-29,41.36893725753336,152.5496504541985,,,0.45546967683759476,1.8043776424980855,1.0165889474322023,-0.33231901822828847,True
2025-09-30,41.36896630819926,153.33743914926438,,,0.7877886950658706,0.5549132687023992,0.8372175935888584,1.0700930199523297,True
2025-10-01,41.368955897884064,153.05513482437792,,,-0.28230432488646784,0.35693103463094594,0.8278500135635615,0.18861465404614763,True
2025-10-02,41.36893853217419,152.5842158454453,,,-0.47091897893261603,0.34180986375382033,0.8070529860652375,-0.005675856621198849,True
2025-10-03,41.36892137576843,152.11897272313388,,,-0.4652431223114206,0.3043833481412882,0.9249748964236187,0.15534842597090992,True
2025-10-04,41.36889959946035,151.49838117485157,,,-0.6205915482823059,0.3011599737677156,0.8564369374190384,-0.06531458463098305,True
2025-10-05,41.36889959946035,150.94310421120025,,,-0.5552769636513233,0.2548536270137124,0.8006318778722512,-0.00949871279278447,True
2025-10-06,41.36889959946035,150.3973259603417,,,-0.5457782508585467,0.3582243580878343,0.7169077347624676,-0.18709487418391346,True
2025-10-07,41.36889959946035,150.03864258366707,,,-0.3586833766746338,0.3668632268648516,0.730059455001236,0.004512851461750622,True
2025-10-08,41.36889959946035,149.6754463555307,,,-0.3631962281363599,0.7699089906617207,0.8903584886831452,-0.24274673011493542,True
2025-10-09,41.36889959946035,149.55499685750928,,,-0.12044949802142924,1.3515382043388116,0.8125548130608686,-0.6594328892993722,True
2025-10-10,41.36889959946035,150.09398024878723,,,0.5389833912779523,0.6819011294453059,0.8375127155915509,0.6945949774241973,True
2025-10-11,41.36889959946035,149.93836866264098,,,-0.15561158614625015,0.3175699120250806,0.8068605651028801,0.3336790669315493,True
2025-10-12,41.36889959946035,149.44907800956318,,,-0.48929065307780206,0.6368236275661886,0.8796139209764015,-0.2465003596675891,True
2025-10-13,41.36889959946035,149.20628771615299,,,-0.2427902934101951,0.7636350625157555,0.7941882032573384,-0.2122371526686122,True
2025-10-14,41.36889959946035,149.1757345754114,,,-0.030553140741574225,1.0113055096544052,0.7616292415462779,-0.2802294088497016,True
2025-10-15,41.36889959946035,149.42541084351953,,,0.24967626810811794,0.3704119907289182,0.7082333462890043,0.587497623668204,True
2025-10-16,41.36889959946035,149.08758948795943,,,-0.33782135556009507,0.27316329879458034,0.6432692706185041,0.032284616263828725,True
2025-10-17,41.36889959946035,148.7174835161355,,,-0.3701059718239321,0.25000712359645566,0.6270448540822107,0.00693175866182294,True
2025-10-18,41.29419866952294,148.34044578564973,,,-0.3770377304857675,0.24687410815750532,0.6675597446364238,0.04364790599315094,True
2025-10-19,41.20647979227688,147.9197601491708,,,-0.420685636478936,1.0385740598214497,0.7471501209284822,-0.7121095753719034,True
2025-10-20,41.267245785944446,148.21118408806376,,,0.2914239388929616,1.5699963843852334,0.6288087574350191,-0.6497636880572527,True
2025-10-21,41.36889959946035,149.15237171501397,,,0.9411876269502102,1.2607339378521145,0.6901105740028421,0.3705642631009378,True
2025-10-22,41.36889959946035,149.72299507886325,,,0.570623363849279,4.283256261234024,0.7282010085130884,-2.984431888871657,True
2025-10-23,41.368964118164406,153.27805033158418,,,3.5550552527209334,0.4702804344744656,0.7309148669038119,3.8156896851502795,True
2025-10-24,41.36895450695284,153.01741589915483,,,-0.2606344324293559,1.2361512733289455,0.8110690605624559,-0.6857166451958455,True
2025-10-25,41.36897018237623,153.4424981119213,,,0.4250822127664833,2.50711074526618,0.7159180330506341,-1.3661104994490625,True
2025-10-26,41.36900394411611,155.23369082413686,,,1.7911927122155475,2.724032161592529,0.819401106965985,-0.11343834241099637,True
2025-10-27,41.36900394411611,157.1383218787634,,,1.9046310546265488,0.3965483086979268,0.7345688953015049,2.2426516412301267,True
2025-10-28,41.36900394411611,156.80030129215984,,,-0.3380205866035624,1.3052076432964705,0.6285148674340804,-1.0147133624659526,True
2025-10-29,41.36900394411611,157.47699406802224,,,0.6766927758623922,1.4953664293422073,0.5529949694101887,-0.26567868406962647,True
2025-10-30,41.36900394411611,158.41936552795426,,,0.9423714599320192,0.6876471935536945,0.6066633037326211,0.8613875701109458,True
2025-10-31,41.36900394411611,158.5003494177753,,,0.08098388982105575,1.113868834219491,0.5910905088080255,-0.44179443559040965,True
2025-11-01,41.36900394411611,159.02312774318676,,,0.5227783254114513,0.803947685410725,0.5255580143804592,0.2443886543811855,True
2025-11-02,41.36900394411611,159.30151741421702,,,0.27838967103025425,1.8515546870028448,0.6733634836213674,-0.8998015323512231,True
2025-11-03,41.36902099348581,160.4797086175985,,,1.1781912033814876,0.9658005784349654,0.6428759294329364,0.8552665543794586,True
2025-11-04,41.369032901066184,160.80263326660054,,,0.322924649002033,1.9279454053929896,0.7477715968856049,-0.8572491595053517,True
2025-11-05,41.369076419003015,161.98280707510793,,,1.1801738085073907,0.3583589999161861,0.6886746257337306,1.5104894343249353,True
2025-11-06,41.36906423888646,161.65249144929038,,,-0.3303156258175477,0.2859325156186477,0.5821672456158962,-0.03408089582029916,True
2025-11-07,41.369053315474865,161.35625671929313,,,-0.2962347299972521,1.9739003086067737,0.6077241379630941,-1.6624109006409316,True
2025-11-08,41.36910369209555,162.7224328899368,,,1.3661761706436835,0.4674875774774632,0.5891959323208628,1.487884525487083,True
2025-11-09,41.369099204200246,162.6007245350934,,,-0.12170835484340614,0.5878710543883919,0.5825258283315753,-0.12705358090022278,True
2025-11-10,41.36909940130105,162.60606976115022,,,0.0053452260568178644,1.3029827084952017,0.5468537749594456,-0.7507837074789382,True
2025-11-11,41.36910828877186,163.36219869468596,,,0.7561289335357344,1.4621720437633594,0.5896329248026367,-0.11641018542498827,True
2025-11-12,41.36910828877186,164.2347378136467,,,0.8725391189607308,0.8880604000448258,0.5946517090803612,0.5791304279962662,True
2025-11-13,41.36910828877186,164.52814650461116,,,0.2934086909644691,2.4636951381625267,0.5869711000885952,-1.5833153471094623,True
2025-11-14,41.369161991882805,166.4048705426851,,,1.8767240380739452,1.1793030746349038,0.5952229268600607,1.292643890299102,True
2025-11-15,41.369205068022545,166.98895069045994,,,0.5840801477748414,0.9537221149332581,0.6884492563300038,0.31880728917158707,True
2025-11-16,41.3692246319998,167.2542235490632,,,0.2652728586032538,0.4089362718953442,0.5586668440342757,0.41500343074218526,True
2025-11-17,41.36921358931144,167.1044929769243,,,-0.14973057213890684,0.45817277698787146,0.4698107154823614,-0.13809263364441682,True
2025-11-18,41.369212731008915,167.0928550384298,,,-0.011637938494487798,1.9015113125860044,0.50093435424349,-1.412214896837002,True
2025-11-19,41.36931602410834,168.4934319967723,,,1.4005769583424978,0.9392688203717413,0.5089385827584082,0.9702467207291647,True
2025-11-20,41.36937854247791,168.92376223438563,,,0.4303302376133331,0.30858154521564135,0.4565786346206634,0.5783273270183551,True
2025-11-21,41.36935671339497,168.77576514498062,,,-0.14799708940500977,0.8191057511241322,0.5049637571928877,-0.4621390833362543,True
2025-11-22,41.36940304830378,169.08990713891188,,,0.3141419939312584,1.9032988685564287,0.5121187275195234,-1.077038147105647,True
2025-11-23,41.36960824278977,170.48108727994878,,,1.391180141036898,1.0917352480369704,0.5412828971916714,0.840727790191599,True
2025-11-24,41.369689432697434,171.03153963079407,,,0.5504523508452905,1.7442680657180036,0.4466983269056674,-0.7471173879670456,True
2025-11-25,41.36984420718278,172.3291093696064,,,1.2975697388123422,0.8241685555467573,0.4456445929315559,0.9190457761971408,True
2025-11-26,41.3698860816186,172.7076333322216,,,0.3785239626151906,0.5724792729851049,0.3811485061038401,0.1871931957339258,True
2025-11-27,41.369907247697135,172.89896409910287,,,0.19133076688126494,0.34506000375122164,0.5170701215407616,0.3633408846708049,True
2025-11-28,41.36988821897676,172.72695398131333,,,-0.17201011778954012,0.2669446338965079,0.42515760778813105,-0.013797143897916975,True
2025-11-29,41.369870716573544,172.56874100742172,,,-0.15821297389160804,0.9207783085270674,0.38318987646659747,-0.6958014059520778,True
2025-11-30,41.36993018760978,173.1063294394822,,,0.5375884320604882,2.057057537926522,0.418731760080291,-1.1007373457857428,True
2025-12-01,41.37013277229005,174.74465521732844,,,1.6383257778462337,0.46689473140397775,0.4889007889215788,1.6603318353638348,True
2025-12-02,41.37012952645413,174.72264915981086,,,-0.02200605751758644,1.1827201573323407,0.4243792311420688,-0.7803469837078583,True
2025-12-03,41.37024137975709,175.48099008600113,,,0.7583409261902716,0.3479349496903295,0.5232239392509191,0.9336299157508612,True
2025-12-04,41.37021552508965,175.30570109644054,,,-0.1752889895605847,1.408513233474492,0.387379871456567,-1.1964223515785097,True
2025-12-05,41.37036613958949,176.32683445845845,,,1.0211333620179062,0.7330611337542536,0.44482313227260856,0.7328953605362611,True
2025-12-06,41.37040865394074,176.6150724599401,,,0.288238001481659,0.7333934668394928,0.4857484268932012,0.0405929615353674,True
2025-12-07,41.37044518093635,176.8627174998864,,,0.24764503994629194,0.3817695990872201,0.44697288047745276,0.3128483213365246,True
2025-12-08,41.370435563622905,176.79751421849616,,,-0.06520328139023945,0.2736657250346729,0.403042200554963,0.06417319413005063,True
2025-12-09,41.37041648093118,176.6681377429759,,,-0.12937647552027443,0.26457565989566223,0.40729354314058436,0.013341407724647703,True
2025-12-10,41.37039543041672,176.52541985973096,,,-0.14271788324492718,0.26568613848519235,0.3952927454087559,-0.013111276321363607,True
2025-12-11,41.37037631378122,176.3958132528074,,,-0.1296066069235735,0.26536934749258884,0.5158514449255464,0.12087549050938401,True
2025-12-12,41.37033936832706,176.14533115537444,,,-0.25048209743295047,0.273272951950601,0.5092583039805352,-0.014496745403016265,True
